pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,0.514285714285714,0.987203934162987,0.0919686140000427,-0.204282701740689,-0.967751469845282,83,PSMD10|GSTP1|PTPRJ|EZR|DUSP6|IGF1R|PRMT1|CDK5RAP3|UCHL1|LILRB4|ASH1L|PTPN6|ATF3|BTN2A2|CAV3|PPIA|EPHA4|DAB2|PTPN1|CBLC|CYLD|IGF1|SPRED1|ADIPOQ|ACE2|DUSP10,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,0.922352941176471,1,0.0568864160475701,-0.231236402913189,-0.660557995658566,12,PTPRJ|CDK5RAP3|PTPN1|ADIPOQ|RGS14,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,0.7426597582038,1,0.0525898950623616,0.262968624227953,0.79588969977398,17,ARHGEF2|MAP6D1|SNCA|HDAC6|ARHGEF7|TRIM54|BMERB1|FKBP4,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS,0.534965034965035,0.995182494506761,0.0687943095604775,0.324997523993416,0.940953268170402,14,HIF1A|PPARG|TNF|SMAD3|VEGFA|YY1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.436363636363636,0.948788244325035,0.101713902282311,-0.210022937691522,-0.994944774669148,83,TOM1L1|TRIAP1|LCMT1|MAD2L1BP|TP53|HEXIM2|VPS4A|PSMG2|PTEN|SYF2|BMP7|CDK5RAP3|NAE1|CCL2|BCL6|BTN2A2|CDKN2D|PPP1R10|CTDSP1|DCUN1D3|CDK2AP2|PLK1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.726063829787234,1,0.0745500777420554,-0.195287811886242,-0.880562707938247,66,TRIAP1|LCMT1|MAD2L1BP|TP53|HEXIM2|VPS4A|PSMG2|PTEN|SYF2|CDK5RAP3|NAE1|CCL2|BTN2A2|CDKN2D|CTDSP1|DCUN1D3|CDK2AP2|PLK1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.331269349845201,0.9007996001999,0.132147260608774,-0.203157980328135,-1.05609969817347,155,FLNA|GNAI3|PHB2|SUMO4|YWHAG|PSMD10|GZMA|MAP3K10|COMMD7|PTPRJ|PTK6|ID1|AIM2|PAXIP1|SLPI|TP53|WWP2|FMR1|CDK5RAP3|MET|SUMO3|PRDX5|RDX|TSG101|CAMK1|VPS25|PPIF|ATP5IF1|CTNNBIP1|CHMP6|DTX3L|LRRK2|KLRK1|CR1|NFKBIA|PPIA,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,0.741626794258373,1,0.0681513438679483,-0.223402337126437,-0.829103671869149,30,WWP2|FMR1|PPIF|GSTO1|YWHAE|TGFB1|CAV3|CAB39|EPO,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,0.941624365482233,1,0.059476028695732,-0.176522399838767,-0.734957723462102,45,WWP2|FMR1|PPIF|GSTO1|LILRB1|YWHAE|SEMG1|TGFB1|CAV3|CAB39|EPO,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,0.127610208816705,0.792816488823597,0.190023305279108,-0.391598018965946,-1.33339976307808,21,C5|CNN2|CCL2|BMP5|WASL|KLRK1|MIF|SLAMF8|IL27RA|CD200R1|PADI2|SLIT2,GO_BP
