"AptName","EntrezGeneSymbol","Target","TargetFullName","UniProt","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"seq.10078.5","BAG3","BAG3","BAG family molecular chaperone regulator 3","O95817",-0.0804449866192147,10.0353397916537,-2.09304389666589,0.0426801674842889,0.142246725347493,-4.41838612124674
"seq.8859.51","CA11","CAH11","Carbonic anhydrase-related protein 11","O75493",-0.174843845087546,9.83533862615026,-2.09175945112615,0.0428281876349751,0.142671528564134,-4.42104242023534
"seq.8908.14","KCNE5","KCE1L:CD","Potassium voltage-gated channel subfamily E regulatory beta subunit 5:Cytoplasmic domain","Q9UJ90",-0.140772500713675,10.8831993708298,-2.09087195188711,0.0428928019691902,0.142818211547126,-4.42255022202495
"seq.2638.12","CSF1R","M-CSF R","Macrophage colony-stimulating factor 1 receptor","P07333",-0.221905488883582,15.2503592682636,-2.09039711695288,0.0429375877312209,0.142898763197574,-4.42344439505804
"seq.11137.43","CSF2RB","IL3RB:CD","Cytokine receptor common subunit beta:Cytoplasmic domain","P32927",-0.0707456150479437,9.31123610940411,-2.08835325058173,0.0431237566782441,0.143449543427774,-4.42723098845715
"seq.21188.38","RWDD4","RWDD4","RWD domain-containing protein 4","Q6NW29",0.423517540288497,10.789594689815,2.08603246174314,0.0433717820765888,0.144205460387853,-4.4318305837299
"seq.7915.31","APLP2","APLP2","Amyloid-like protein 2","Q06481",0.12492692280561,12.1542627985661,2.08511932979292,0.0434319341215165,0.144336298309005,-4.43331975042556
"seq.21533.51","LSP1","LSP1","Lymphocyte-specific protein 1","P33241",0.407010823685388,11.2045499432023,2.08489076895404,0.0434808694610124,0.1444297526041,-4.43397841001684
"seq.6259.60","TNC","Tenascin","Tenascin","P24821",-0.147189612998135,12.9188963768439,-2.08192535308336,0.0437381978223873,0.145201474389414,-4.43932589030529
"seq.3831.21","PTEN","pTEN","Phosphatidylinositol 3;4;5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","P60484",0.0804305126987117,9.11009839253478,2.08175018719781,0.0437550487027331,0.145201474389414,-4.43965506911438
"seq.6262.14","IL17RB","IL-17B R","Interleukin-17 receptor B","Q9NRM6",0.301439018068638,9.19688146120459,2.08155550286611,0.043800928663312,0.145263432432998,-4.44024753959152
"seq.18295.102","GRHPR","GRHPR","Glyoxylate reductase/hydroxypyruvate reductase","Q9UBQ7",-0.144447400187946,11.1617253890717,-2.08119400247628,0.0438155878487196,0.145263432432998,-4.44075849097467
"seq.22841.16","ZNF696","ZN696","Zinc finger protein 696","Q9H7X3",0.128997561723777,12.8194872317499,2.08062950477998,0.0438629925015958,0.145351148504572,-4.44176057560174
"seq.14116.129","S100A4","S100A4","Protein S100-A4","P26447",0.452458340387246,11.3854289145788,2.08045717600252,0.0439067772800976,0.145426791191693,-4.44231025024079
"seq.21819.9","NELFE","NELFE","Negative elongation factor E","P18615",0.1655737989954,11.331802355619,2.07995897505936,0.043941414151792,0.145472076717216,-4.44313392478306
"seq.11232.46","TCN1","Holo-TC I","Transcobalamin-1","P20061",0.166383024436449,12.2693364162901,2.07915201031257,0.0440056607632979,0.145615298062243,-4.44453506182531
"seq.2915.6","PCNA","PCNA","Proliferating cell nuclear antigen","P12004",0.0701078208258075,8.81765332363749,2.07802552857474,0.0441147077843646,0.14590655734781,-4.44664934362069
"seq.14748.31","ARHGAP5","RHG05","Rho GTPase-activating protein 5","Q13017",0.105395340849018,9.91861874452625,2.07773915946546,0.044142466920812,0.145928812750602,-4.44718668034583
"seq.23650.2","DMTN","Dematin","Dematin","Q08495",0.13446669442585,8.9897385645962,2.07723547845692,0.0442158317610447,0.14610174123328,-4.4483333226798
"seq.3073.51","IL18BP","IL-18 BPa","Interleukin-18-binding protein","O95998",-0.233801830362012,11.8173750015449,-2.07546753763097,0.0443904677445092,0.146608974621204,-4.45167005143271
"seq.10041.3","HNF4A","HNF4A","Hepatocyte nuclear factor 4-alpha","P41235",0.337934462633806,15.8723284287146,2.0744305432453,0.0444915764650486,0.146873001470491,-4.4536130343097
"seq.3280.49","ACAN","Aggrecan","Aggrecan core protein","P16112",-0.306859631856637,10.2185532987476,-2.073764640693,0.0445566093429389,0.14695693816102,-4.45486030395272
"seq.13130.150","HK2","HXK2","Hexokinase-2","P52789",-0.314492532309924,10.4601078179918,-2.07373649586015,0.0445593598343833,0.14695693816102,-4.45491301359673
"seq.9831.12","G3BP2","G3BP2","Ras GTPase-activating protein-binding protein 2","Q9UN86",0.287356188266854,12.808368812269,2.07335623778719,0.0445965356344264,0.146991464838535,-4.45562510470068
"seq.16060.99","NID2","NID2","Nidogen-2","Q14112",0.225295313937519,12.1395533735606,2.0731666997671,0.0446121955541078,0.146991464838535,-4.45595662256082
"seq.12742.160","TMEM8B","TMM8B","Transmembrane protein 8B","A6NDV4",0.169491576570636,12.2137035749037,2.07076757006183,0.0448229910232414,0.147615915856797,-4.46024968537498
"seq.5021.13","PPA1","PPase","Inorganic pyrophosphatase","Q15181",0.187165955627245,14.4793371478255,2.07004728825376,0.0448938210461474,0.147779043756744,-4.46159730335424
"seq.10949.59","RPLP2","RLA2","60S acidic ribosomal protein P2","P05387",0.0928357327758729,9.58252241063372,2.06980999536228,0.0449171770424384,0.147785818633229,-4.46204118624553
"seq.5602.62","RNASE10","RNS10","Inactive ribonuclease-like protein 10","Q5GAN6",0.0834918704427725,10.9681530093267,2.0678484872009,0.0451106495863503,0.148348673952254,-4.46570884095952
"seq.3466.8","PRKACA","PRKACA","cAMP-dependent protein kinase catalytic subunit alpha","P17612",0.384201377090125,13.9219741331078,2.06791976917692,0.0451310060114149,0.148348673952254,-4.46579426291707
"seq.5034.79","PRSS2","Trypsin 2","Trypsin-2","P07478",0.368151485829769,11.5045127004346,2.06686193578348,0.0452356525521347,0.148622250501545,-4.46777049702796
"seq.11178.21","SVEP1","SVEP1:EGF-like domains 4-6","Sushi; von Willebrand factor type A; EGF and pentraxin domain-containing protein 1:EGF-like domains 4-6","Q4LDE5",-0.240394152671174,10.871915485719,-2.06609957830656,0.0453112005619843,0.148768273136539,-4.46919422242705
"seq.3461.58","BCAN","PGCB","Brevican core protein","Q96GW7",-0.138452011897405,10.1805982559785,-2.06589642231861,0.0453229758481977,0.148768273136539,-4.46950717801168
"seq.11174.8","THSD7A","THS7A:TSP type-1 domain 6","Thrombospondin type-1 domain-containing protein 7A:Thrombospondin type-1 domain 6","Q9UPZ6",0.166554079573618,10.9757430921332,2.06443097594767,0.0454727911040768,0.14918945506912,-4.47227619360402
"seq.18824.7","EIF4A2","IF4A2","Eukaryotic initiation factor 4A-II","Q14240",0.355690844990894,11.382841065196,2.06424246083704,0.0454956989299214,0.149194071301855,-4.47266067919291
"seq.5061.27","ICOSLG","B7-H2","ICOS ligand","O75144",0.350734998156994,13.693216031912,2.06337720064838,0.0455818837036717,0.149335548167978,-4.47427490054744
"seq.5236.2","NR1D1","NR1D1","Nuclear receptor subfamily 1 group D member 1","P20393",0.058131385372695,10.1455376036163,2.06321202832847,0.0455708647395307,0.149335548167978,-4.47436704212607
"seq.9340.17","FKBP14","FKB14","Peptidyl-prolyl cis-trans isomerase FKBP14","Q9NWM8",0.173448829570567,9.86837860285599,2.06314548600032,0.0456049880009592,0.14934073229762,-4.47470709291799
"seq.21979.12","ITGA6","Integrin a6","Integrin alpha-6","P23229",0.0453070034834404,10.7734430305827,2.06264317144279,0.0456276112287377,0.149344336941609,-4.47542825856198
"seq.9929.16","HSD17B7","DHB7:ECD","3-keto-steroid reductase:Extracellular domain (partial)","P56937",0.344748304275495,11.1745478527928,2.0623063417776,0.0456887448764043,0.149473927721532,-4.47627193179697
"seq.16746.12","INHBB","Activin B","Activin B","P09529",0.0797907407342198,11.4832436934329,2.05986296555404,0.0459058409729061,0.150113397978791,-4.48061141293991
"seq.18277.28","TRIAP1","TRIA1","TP53-regulated inhibitor of apoptosis 1","O43715",0.0905747428173758,12.0945073402553,2.0577356902224,0.0461197285829161,0.150696850061789,-4.48457350455682
"seq.5646.20","RNASE6","RNAS6","Ribonuclease K6","Q93091",0.169159352093727,12.0630333550077,2.05768134128122,0.0461276998892116,0.150696850061789,-4.48469393895017
"seq.6256.9","LY6G6C","LY66C","Lymphocyte antigen 6 complex locus protein G6c","O95867",0.365922222812246,13.6810887931239,2.0574918448339,0.0461718942504237,0.15071867862976,-4.48524012727336
"seq.9257.14","TACO1","TACO1","Translational activator of cytochrome c oxidase 1","Q9BSH4",0.0703543095587058,9.67768647245583,2.05715938985571,0.0461778225633188,0.15071867862976,-4.48564630765869
"seq.5627.53","GNRH1","GON1","Progonadoliberin-1","P01148",-0.146557636779159,11.0007501596986,-2.05681890672898,0.0462214377350961,0.150790106461604,-4.48635126350318
"seq.13654.1","ROCK2","ROCK2","Rho-associated protein kinase 2","O75116",0.305620983036883,9.92158631053706,2.05649230200378,0.0462727591475642,0.150849165926526,-4.48709991002079
"seq.4306.4","TKT","Transketolase","Transketolase","P29401",0.414766229092391,14.7616559864766,2.05619696855189,0.0463025983663367,0.150849165926526,-4.48764927810709
"seq.24938.7","AP2B1","AP2B1","AP-2 complex subunit beta-1","P63010",0.420709716270299,10.620281982181,2.05617558912137,0.0463047591041216,0.150849165926526,-4.48768904484805
"seq.4918.21","KNG1","Kininogen; HMW","Kininogen-1","P01042",-0.0939436543275711,17.5774028897766,-2.05496482805395,0.0463996310152464,0.151068636743128,-4.48972934445961
"seq.15497.9","HS3ST1","HS3S1","Heparan sulfate glucosamine 3-O-sulfotransferase 1","O14792",-0.0592440065111237,10.6133016330541,-2.05480649544754,0.0464156699144471,0.151068636743128,-4.49002379040536
"seq.21628.6","EEF1E1","MCA3","Eukaryotic translation elongation factor 1 epsilon-1","O43324",0.0936503268254061,9.4108960603793,2.05295107112268,0.0466039832259714,0.151545967412147,-4.49347289941483
"seq.9391.60","PCSK1N","PCSK1","ProSAAS","Q9UHG2",0.247512441549055,11.2046065907402,2.05306221636643,0.0466203576727965,0.151545967412147,-4.4934765098455
"seq.21757.49","USP22","UBP22","Ubiquitin carboxyl-terminal hydrolase 22","Q9UPT9",0.149890141231753,9.56035689747549,2.05298854385981,0.0466278484543786,0.151545967412147,-4.4936133745259
"seq.5667.3","SEMA3B","SEM3B","Semaphorin-3B","Q13214",0.049747399726936,10.4868915640588,2.05247576853533,0.0466523304953782,0.15155455117389,-4.49435605083797
"seq.14009.65","TNFAIP3","TNFAIP3","Tumor necrosis factor alpha-induced protein 3","P21580",0.105329101881471,10.7585770486067,2.05206815206509,0.0466938276787026,0.151618376351201,-4.49511330454913
"seq.11716.28","LRIT2","LRIT2","Leucine-rich repeat; immunoglobulin-like domain and transmembrane domain-containing protein 2","A6NDA9",0.100910177770098,10.2838602387928,2.05159964814846,0.0467415632776401,0.15170238895395,-4.49598352274685
"seq.6603.18","ANOS1","KALM","Anosmin-1","P23352",-0.161657760717683,11.2798541705063,-2.05130923962668,0.0467851673303379,0.15177292010529,-4.49662851761521
"seq.5509.7","EGF","EGF:ECD","Epidermal growth factor:Extracellular domain","P01133",-0.375945367327317,9.7379193186212,-2.05008304657525,0.0469241092282067,0.152152520530152,-4.49900789050043
"seq.7852.9","MTIF3","IF3M","Translation initiation factor IF-3; mitochondrial","Q9H2K0",0.155158729450605,9.0132293693214,2.04807459514333,0.0471298614665645,0.152748299260388,-4.50273329951005
"seq.10643.16","OLFM3","NOE3:C-term","Noelin-3:Isoform 2; C-term","Q96PB7",-0.150283380145751,12.8838596525781,-2.04688571506144,0.0472242387356277,0.152982722962895,-4.50473045294958
"seq.9583.17","RNF24","RNF24","RING finger protein 24","Q9Y225",-0.0778685343928398,10.0282367232694,-2.04659407539571,0.0472542430420282,0.153008489252746,-4.50527107106123
"seq.12808.103","CARHSP1","CHSP1","Calcium-regulated heat-stable protein 1","Q9Y2V2",0.145330308252142,11.4440053460385,2.04349235400621,0.0475796206467732,0.153990199471996,-4.51105547011301
"seq.3192.3","CNDP2","Glutamate carboxypeptidase","Cytosolic non-specific dipeptidase","Q96KP4",0.104087613947263,11.1185137461147,2.0422697629522,0.0477010899047731,0.154311357971665,-4.51327983327215
"seq.15633.6","RBP4","RBP","Retinol-binding protein 4","P02753",-0.208169727369274,12.0860376227176,-2.04193957203677,0.0477559462325212,0.154416827077104,-4.51404139566131
"seq.24293.39","SCP2","NLTP:isoform 6","Nonspecific lipid-transfer protein:isoform 6","P22307",-0.20648305757407,12.0424363889728,-2.04170998940237,0.0477804410181691,0.154424070901293,-4.5144708118023
"seq.7105.7","CABLES2","CABL2","CDK5 and ABL1 enzyme substrate 2","Q9BTV7",0.0842341606570312,9.7214982606652,2.04121444942212,0.0478106970039131,0.154449919231915,-4.51523222964484
"seq.2913.1","CCL23","MPIF-1","C-C motif chemokine 23","P55773",0.149868311839574,11.0335729689236,2.04091457354846,0.0478537255434798,0.154462241471926,-4.51587322068369
"seq.23148.100","LIPG","Endothelial lipase","Endothelial cell-derived lipase","Q9Y5X9",0.13734483998876,11.3097462786381,2.04077261719988,0.0478590314403575,0.154462241471926,-4.51606674960263
"seq.24418.14","HMX3","HMX3","Homeobox protein HMX3","A6NHT5",0.0665055561118848,8.98096626552918,2.04034520870173,0.0479011430474352,0.154526281546329,-4.51683976709327
"seq.21220.11","SAR1B","SAR1B","GTP-binding protein SAR1b","Q9Y6B6",-0.104120616327517,11.6497794914206,-2.03999613904539,0.0479375063237507,0.154571726942614,-4.51748516617276
"seq.3860.7","PSMA6","PSA6","Proteasome subunit alpha type-6","P60900",0.144673318547829,10.4375136921621,2.0391929822841,0.0480417394925636,0.154835871035252,-4.51911820575656
"seq.21322.60","GTF2E2","T2EB","Transcription initiation factor IIE subunit beta","P29084",0.289343255769287,9.77935577177543,2.03781595524207,0.0481931147552513,0.155230497541131,-4.52171574082954
"seq.9290.8","RMDN3","RMD3","Regulator of microtubule dynamics protein 3","Q96TC7",0.0505907360641,9.84152514633401,2.03739793042725,0.0482089237932177,0.155230497541131,-4.52228621972148
"seq.17698.15","WBP2","WBP2","WW domain-binding protein 2","Q969T9",0.112945653360342,9.78856821094409,2.03650006845259,0.0483110526586879,0.155420599902152,-4.52400181313971
"seq.9842.2","CTNNB1","b-Catenin","Catenin beta-1","P35222",0.179335613210071,9.91231321493157,2.03626336074856,0.0483558413711055,0.155420599902152,-4.5245819320824
"seq.7038.45","ST8SIA4","SIA8D","CMP-N-acetylneuraminate-poly-alpha-2;8-sialyltransferase","Q92187",0.211107182053825,10.5918742924662,2.03624703361647,0.0483575551504174,0.155420599902152,-4.52461206365808
"seq.10781.19","CLEC4G","CLC4G","C-type lectin domain family 4 member G","Q6UXB4",0.157157486248346,13.9673198125768,2.03601327826962,0.048354115450194,0.155420599902152,-4.52484280316419
"seq.22113.2","COQ6","COQ6","Ubiquinone biosynthesis monooxygenase COQ6; mitochondrial","Q9Y2Z9",-0.20047823406358,10.0915432709403,-2.03525223433077,0.0484620742837543,0.155559649376093,-4.52644758835114
"seq.21663.149","ST8SIA1","SIA8A","Alpha-N-acetylneuraminide alpha-2;8-sialyltransferase","Q92185",0.0909048059078774,12.4713696807764,2.03502219897819,0.048458271721937,0.155559649376093,-4.52667184109429
"seq.13629.25","ATG4B","ATG4B","Cysteine protease ATG4B","Q9Y4P1",0.35910220576257,12.0082450857561,2.03498208481188,0.0484904916559288,0.155559649376093,-4.52694592161098
"seq.18871.24","AIF1L","AIF1L","Allograft inflammatory factor 1-like","Q9BQI0",-0.0978234531943194,10.7733532399392,-2.03485768471023,0.0484755800519296,0.155559649376093,-4.52697538262207
"seq.9297.12","B3GNT8","B3GN8","UDP-GlcNAc:betaGal beta-1;3-N-acetylglucosaminyltransferase 8","Q7Z7M8",-0.214755530584624,11.2241967966732,-2.03357324879613,0.0486389243267488,0.155963722690993,-4.52954387431707
"seq.18397.5","AKR1C4","AK1C4","Aldo-keto reductase family 1 member C4","P17516",-0.321916177736224,9.85783858416415,-2.0331682370825,0.0486816688908418,0.156028683803026,-4.53029046363908
"seq.11438.6","DNAJB2","DNJB2","DnaJ homolog subfamily B member 2","P25686",0.194908622075939,13.0328419470235,2.03179774915212,0.0487984949703007,0.15633091255721,-4.53261757923176
"seq.15416.54","LYG2","LYG2","Lysozyme g-like protein 2","Q86SG7",0.16534839956552,11.9498649324095,2.03160948384056,0.0488229885609101,0.156337202410778,-4.53299675223242
"seq.7994.41","ERO1B","ERO1B","ERO1-like protein beta","Q86YB8",-0.155766772607237,8.96344388461682,-2.03079056385849,0.0489332668735026,0.156618052968282,-4.53467098590129
"seq.5861.78","HAAO","3HAO","3-hydroxyanthranilate 3;4-dioxygenase","P46952",-0.240765874747689,12.0791254776289,-2.02979597287618,0.0490388468713144,0.156883613849724,-4.53650214693187
"seq.16847.39","RAB3B","RAB3B","Ras-related protein Rab-3B","P20337",0.0738001493852867,9.48060537143347,2.02911431685694,0.0490832176807971,0.156953201606936,-4.53755988461057
"seq.25095.1","SNCAIP","SNCAP","Synphilin-1","Q9Y6H5",0.195771474834233,11.3566420941144,2.02684973589631,0.0493527672171469,0.157742446669637,-4.541922259954
"seq.21308.44","DHRS4","DHRS4","Dehydrogenase/reductase SDR family member 4","Q9BTZ2",0.143858475933635,11.2636744894629,2.02588398984955,0.0494356540007286,0.157934623900118,-4.5435562635915
"seq.8697.38","GPC1","Glypican 1","Glypican-1","P35052",-0.114353483859727,12.7665088523376,-2.02473042818119,0.0495514772509394,0.158231799652217,-4.54562267690657
"seq.4394.71","FGF8","FGF-8A","Fibroblast growth factor 8 isoform A","P55075",0.132127273554065,9.47718440137418,2.02154410099845,0.0499194491023624,0.159333513027274,-4.55164603404686
"seq.23639.93","NPEPL1","PEPL1","Probable aminopeptidase NPEPL1","Q8NDH3",-0.0962937751379869,9.27549976487962,-2.01791792945223,0.0502868593153279,0.160432421512212,-4.55812406210497
"seq.24289.1","LSMEM1","CG053","Coiled-coil domain-containing transmembrane protein C7orf53","Q8N8F7",0.0886231308407304,11.7145307335432,2.01655635374556,0.0504349684777337,0.160799049809602,-4.56061854163526
"seq.12717.65","TOX3","TOX3","TOX high mobility group box family member 3","O15405",0.084404969379138,10.5820458422849,2.01643558377742,0.0504481238558155,0.160799049809602,-4.56083973264309
"seq.15589.1","GC","Gc-Globulin; Mixed Type","Vitamin D-binding protein","P02774",-0.114574076358409,14.510302352551,-2.01620008681072,0.0504737849353482,0.160806975971709,-4.56127101596686
"seq.2683.1","C3","iC3b","Complement C3b; inactivated","P01024",0.19480885449191,17.0564286710659,2.01453045492089,0.0506651739885487,0.161342653651464,-4.56438843158253
"seq.12724.81","CIRBP","CIRBP","Cold-inducible RNA-binding protein","Q14011",0.373463490131877,12.4262522202413,2.01312776345671,0.050837987783464,0.161818714325439,-4.56708209785082
"seq.16317.20","DSG3","Desmoglein-3","Desmoglein-3","P32926",0.41320196303518,12.9805206132968,2.01204145050012,0.0509572091513508,0.161976162852224,-4.56906797426273
"seq.3217.74","SERPINE2","Protease nexin I","Glia-derived nexin","P07093",0.20877677362092,12.9976271750721,2.01187733065835,0.0509539337316704,0.161976162852224,-4.5692272154897
"seq.22545.20","RALYL","RALYL","RNA-binding Raly-like protein","Q86SE5",-0.137987437794902,10.6324694534573,-2.01173904229242,0.0509742130311102,0.161976162852224,-4.56951354435986
"seq.23385.18","CASTOR1","CAST1","Cytosolic arginine sensor for mTORC1 subunit 1","Q8WTX7",-0.0992642261330214,11.7941147455218,-2.01156809308627,0.0509808242786074,0.161976162852224,-4.5697456128039
"seq.25216.8","S100A8","Calgranulin A","Calgranulin A","P05109",-0.125380614953656,11.6648137296258,-2.00880413955281,0.0512854826524059,0.162838411912361,-4.5747949320779
"seq.13039.1","PPP1R8","PP1R8","Nuclear inhibitor of protein phosphatase 1","Q12972",-0.299033025101359,10.3435403294364,-2.00872569577107,0.0513226123147908,0.162838411912361,-4.57512408106851
"seq.8999.19","CEACAM3","CEAM3","Carcinoembryonic antigen-related cell adhesion molecule 3","P40198",0.0520985481245724,11.1375563388517,2.00857817114548,0.0513104599259881,0.162838411912361,-4.57520749194594
"seq.6107.3","CELA1","ELA1","Chymotrypsin-like elastase family member 1","Q9UNI1",-0.215444551436558,14.9028421343589,-2.00718896814575,0.0514713643407554,0.163235739104434,-4.57778925252397
"seq.4126.22","BPI","BPI","Bactericidal permeability-increasing protein","P17213",0.499319919061207,14.9898265258879,2.00694996763604,0.0515192354650539,0.163312916807679,-4.57836404589044
"seq.13568.30","PSMD4","PSMD4","26S proteasome non-ATPase regulatory subunit 4","P55036",0.079933596540684,9.94277897048238,2.00639378199136,0.051552455119826,0.163343600948161,-4.57919367418001
"seq.8019.73","STMN3","STMN3","Stathmin-3","Q9NZ72",0.200528015973577,9.54718976013463,2.0062216722757,0.0516000672522056,0.163419838732567,-4.5796922079649
"seq.10716.35","PSMD5","PSMD5","26S proteasome non-ATPase regulatory subunit 5","Q16401",0.0610728114258414,9.94563597498346,2.00541042445884,0.051661718374061,0.163540448812778,-4.5809870015009
"seq.23617.15","HYPK","HYPK","Huntingtin-interacting protein K","Q9NX55",0.125923974613878,10.3010409868599,2.00523624360245,0.051690662797792,0.163557459714491,-4.5813663630698
"seq.6625.31","ATAD1","ATAD1","ATPase family AAA domain-containing protein 1","Q8NBU5",0.127120046338538,9.75658963423301,2.00473486779066,0.0517578156804721,0.163695297632997,-4.58235338757274
"seq.14237.1","HSPA1A","HSP 70","Heat shock 70 kDa protein 1A","P0DMV8",-0.156507090734877,11.5714607726609,-2.00351709172806,0.0518818493848782,0.163992557500161,-4.58449681043567
"seq.12020.39","BPGM","PMGE","Bisphosphoglycerate mutase","P07738",-0.489937397230465,8.67771312073332,-2.00353622197966,0.0518990713748888,0.163992557500161,-4.58458616322155
"seq.18934.50","TGM2","Tissue transglutaminase","Protein-glutamine gamma-glutamyltransferase 2","P21980",0.463398524613375,8.8648789337225,2.00303678271582,0.0519548456277431,0.16409407091985,-4.58549575130002
"seq.6914.15","AMIGO2","AMGO2","Amphoterin-induced protein 2","Q86SJ2",-0.14937941481258,12.388849529358,-2.00139174987827,0.0521103350989114,0.164510289013351,-4.58830832646894
"seq.4976.57","CRK","CRK","Adapter molecule crk","P46108",0.256111588782039,12.5890456048245,2.00078483164917,0.0522069760120133,0.164590734460409,-4.58959475367756
"seq.23341.16","DMC1","DMC1","Meiotic recombination protein DMC1/LIM15 homolog","Q14565",0.159805921160377,12.1742305371028,2.00059750243143,0.0521993982792336,0.164590734460409,-4.58975389076443
"seq.23699.61","DLST","ODO2","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex; mitochondrial","P36957",0.0704572494654201,8.9566058338403,2.00054437184863,0.0522053608031719,0.164590734460409,-4.58985057400831
"seq.6352.8","INSRR","INSRR","Insulin receptor-related protein","P14616",-0.132656185124707,9.30970185269623,-2.00029236376648,0.0522599492018264,0.164664932792474,-4.59047602043404
"seq.4414.69","SFTPD","SP-D","Pulmonary surfactant-associated protein D","P35247",0.681521700148176,14.4488254646116,2.00015242125995,0.0522779718895834,0.164664932792474,-4.5907451921333
"seq.4907.56","FGA|FGB|FGG","D-dimer","D-dimer","P02671|P02675|P02679",0.112742249608774,7.67162313378102,1.99956728855714,0.052328641041847,0.164749746002439,-4.59171383834311
"seq.23704.11","C2CD2L","TMM24","Transmembrane protein 24","O14523",-0.136922382609725,9.74139924156354,-1.99917730149513,0.0523857068469435,0.164767601247114,-4.5925064875009
"seq.13468.5","NEURL4","NEUL4","Neuralized-like protein 4","Q96JN8",-0.19112248284212,13.5623487216039,-1.99905845773746,0.0523723554620102,0.164767601247114,-4.5925536866578
"seq.9040.144","EPDR1","EPDR1","Mammalian ependymin-related protein 1","Q9UM22",0.0880541950669045,11.0296913059193,1.99862352412532,0.0524213231145727,0.164767601247114,-4.59334458985871
"seq.12846.3","FBXL5","FBXL5","F-box/LRR-repeat protein 5","Q9UKA1",0.0750751047976213,9.72300838293915,1.9985527692085,0.0524292929173696,0.164767601247114,-4.59347324056991
"seq.2953.31","CGA|LHB","Luteinizing hormone","Luteinizing hormone","P01215|P01229",-0.371494098905142,10.639605879873,-1.9984006258561,0.0524750701093432,0.164836809184578,-4.59393039374998
"seq.6931.10","CTAG1A|CTAG1B","CTAG1A","Cancer/testis antigen 1","P78358",0.210358778062295,11.4635688575793,1.99715610546765,0.0526154850780772,0.165203099980442,-4.596191861178
"seq.14041.13","GZMB","Granzyme B","Granzyme B","P10144",0.0807918099388036,10.6035799969504,1.99660133097749,0.052649516636369,0.165235185861495,-4.5970199952964
"seq.2968.61","TNFSF15","TNFSF15","Tumor necrosis factor ligand superfamily member 15","O95150",-0.116926947879072,10.3367714864777,-1.9952914941908,0.0528043578967539,0.165646220364184,-4.59944006030404
"seq.9128.34","FLRT3","FLRT3:CD","Leucine-rich repeat transmembrane protein FLRT3:Cytoplasmic domain","Q9NZU0",0.0559701109452,11.7719430623177,1.9947702586207,0.0528568858103773,0.165659647252624,-4.60034541369803
"seq.9275.2","SIGLEC5","Siglec-5","Sialic acid-binding Ig-like lectin 5","O15389",0.218457062782397,15.2621794424149,1.99476867888067,0.0528663047119771,0.165659647252624,-4.60040581578236
"seq.3038.9","CXCL11","I-TAC","C-X-C motif chemokine 11","O14625",0.546515032408831,11.5634364842008,1.99481718592404,0.0528802592109183,0.165659647252624,-4.60043889801081
"seq.24892.8","SHCBP1L","SHP1L","Testicular spindle-associated protein SHCBP1L","Q9BZQ2",-0.075453815549384,9.45668692407232,-1.99124628399258,0.0532579696350951,0.166767622426862,-4.60673831074553
"seq.12622.96","ASH1L","ASH1L","Histone-lysine N-methyltransferase ASH1L","Q9NR48",0.077872172593695,8.4641293419361,1.99098430399862,0.0532878921332876,0.1667860548096,-4.60721320415307
"seq.20440.36","TTC32","TTC32","Tetratricopeptide repeat protein 32","Q5I0X7",-0.0571072495357949,9.11743637744862,-1.99064100911317,0.0533271242034806,0.166833595513053,-4.60783542052522
"seq.20966.7","SENP8","SENP8","Sentrin-specific protease 8","Q96LD8",0.0754806049577645,9.45901184030784,1.99001311847705,0.0533989449021279,0.166983000755235,-4.60897323532807
"seq.19297.4","G6PD","G6PD","Glucose-6-phosphate 1-dehydrogenase","P11413",0.470806363966055,12.1938229190538,1.98999575540388,0.0534297097367443,0.167003944082554,-4.60918089902558
"seq.13501.10","SLC35G2","S35G2","Solute carrier family 35 member G2","Q8TBE7",0.285392611714876,14.2650604818007,1.98888670445547,0.0535567948774804,0.167325799034145,-4.61118933826555
"seq.10940.25","SRL","SRCA","Sarcalumenin","Q86TD4",-0.158674505500779,10.4286669115217,-1.98839264108894,0.0536134934193811,0.167379140856356,-4.61208376957775
"seq.21499.17","COQ7","COQ7","5-demethoxyubiquinone hydroxylase; mitochondrial","Q99807",0.0786709655301863,11.4389987925653,1.98806675002003,0.0536221112730478,0.167379140856356,-4.61249843017765
"seq.10666.7","GNPTG","GNPTG","N-acetylglucosamine-1-phosphotransferase subunit gamma","Q9UJJ9",-0.0959087116616004,9.94698471857821,-1.98617841883942,0.0538393948628135,0.167979133962836,-4.61591581573992
"seq.21756.5","UBE2N|UBE2V2","UBE2N/UBE2V2 Complex","UBE2N/UBE2V2 Complex","P61088|Q15819",0.561817794096577,12.6869189640537,1.98616807152748,0.0538694288997783,0.167979133962836,-4.61610878793254
"seq.3839.60","AIP","AIP","AH receptor-interacting protein","O00170",0.094883931691859,10.7659651151498,1.98576600758763,0.0538869508864784,0.167979133962836,-4.61666181906017
"seq.18162.167","IRAK4","IRAK4","Interleukin-1 receptor-associated kinase 4","Q9NWZ3",0.117006658704483,9.3043804290997,1.98478377323308,0.0540149393042735,0.1683024983531,-4.6185257250622
