"AptName","EntrezGeneSymbol","Target","TargetFullName","UniProt","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"seq.6273.58","P3H1","P3H1","Prolyl 3-hydroxylase 1","Q32P28",0.308133129223155,11.3075230776543,3.68804391546607,0.000819941969306161,0.00949845964109424,-0.653802222040325
"seq.5970.61","LECT2","LECT2","Leukocyte cell-derived chemotaxin-2","O14960",0.600757003015838,11.7145774246597,3.68845496347545,0.000821834781315314,0.00950451924591161,-0.65524559678701
"seq.10044.12","WNT10A","WN10A","Protein Wnt-10a","Q9GZT5",1.67596904154172,10.318050064432,3.68746971671202,0.000826268412275336,0.00953989436402422,-0.659677893496388
"seq.21975.22","ICA1","ICA69","Islet cell autoantigen 1","Q05084",1.18266910591443,11.2051924942808,3.68457823038773,0.000832882638102115,0.00957429217808192,-0.667029063440162
"seq.4712.28","APOD","Apo D","Apolipoprotein D","P05090",1.25014059795431,13.2950118371595,3.68454753071471,0.000832953137971972,0.00957429217808192,-0.667107101027506
"seq.15390.3","GAL","Galanin","Galanin","P22466",0.910220188353501,11.4470759767347,3.68435865269388,0.000833387011898181,0.00957429217808192,-0.66758721749382
"seq.18273.14","GAGE2D","GGE2D","G antigen 2D","Q9UEU5",0.190417942988649,10.221120854186,3.68080041431507,0.000836510967349134,0.00959429686352998,-0.672245234060588
"seq.9392.43","MGAT4A","MGT4A","Alpha-1;3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A","Q9UM21",0.798118710814521,11.6363453355523,3.68153244623726,0.000839905372604379,0.00961733231105905,-0.674770147414925
"seq.19579.5","DEFA1","HNP-1","Neutrophil defensin 1","P59665",0.173643173946683,9.79010604612263,3.67773177815466,0.000843627787422504,0.00963895866228567,-0.680054247988919
"seq.22089.13","BTG4","BTG4","Protein BTG4","Q9NY30",-0.62092076448589,11.6584830552327,-3.67887860651246,0.000844572253447137,0.00963895866228567,-0.680231997844318
"seq.12750.9","ITGB2","LFA-1 beta-2","Integrin beta-2","P05107",0.598812869768739,11.50298324449,3.67748265640732,0.000847806155380765,0.00965997850933847,-0.683760327494063
"seq.20561.15","CNTN6","CNTN6","Contactin-6","Q9UQ52",-0.737069922163002,10.860963160142,-3.67751523581301,0.00084925585857776,0.00966063344700177,-0.684976461859241
"seq.15516.12","SAA4","SAA-4","Serum amyloid A-4 protein","P35542",0.573937387428742,15.6239722832622,3.67462346227006,0.000850896492363016,0.00966345459984774,-0.687961691750851
"seq.18339.207","PSMB3","PSB3","Proteasome subunit beta type-3","P49720",-0.356543256937449,11.5034284796248,-3.67146122937722,0.000858353596404132,0.00973221504158214,-0.696003662024199
"seq.13539.131","KCNN1","KCNN1","Small conductance calcium-activated potassium channel protein 1","Q92952",0.285532593121044,10.7344109413533,3.66995636838541,0.000861924543664714,0.00975676086213614,-0.699829783869391
"seq.7796.10","CD79A","CD79A","B-cell antigen receptor complex-associated protein alpha chain","P11912",-0.459472489624604,11.571967532751,-3.66571997032206,0.000872054802590376,0.00979309967882537,-0.710597613746745
"seq.5033.27","TPM1","Tropomyosin 1 alpha chain","Tropomyosin alpha-1 chain","P09493",0.464325630041769,11.3979340368739,3.66546849992998,0.000872659745562741,0.00979309967882537,-0.711236635588916
"seq.22792.21","WARS2","SYWM","Tryptophan--tRNA ligase; mitochondrial","Q9UGM6",0.532334900137453,11.2521793256912,3.66633045922829,0.000873356340961849,0.00979309967882537,-0.711335644783339
"seq.13131.5","HK1","HXK1","Hexokinase-1","P19367",0.736630435970495,11.89525644556,3.66469679258169,0.000879772273267489,0.00979309967882537,-0.717515153280546
"seq.6119.14","MAMDC2","MAMC2","MAM domain-containing protein 2","Q7Z304",0.537584303686247,11.3284946711619,3.6638378138898,0.000879374396861003,0.00979309967882537,-0.717663961994776
