"AptName","EntrezGeneSymbol","Target","TargetFullName","UniProt","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"seq.2890.59","CCL28","CCL28","C-C motif chemokine 28","Q9NRJ3",-0.44334125649287,11.7570054143805,-1.66991424477027,0.104297077828328,0.19340390781688,-5.11472360822943
"seq.12451.62","BACH1","BACH1","Transcription regulator protein BACH1","O14867",0.136691439045791,10.6914830034385,1.66942680797766,0.104341831094995,0.193435203304347,-5.11539441633078
"seq.11196.31","COL6A3","Collagen alpha-3(VI):BPTI/Kunitz inhibitor","Collagen alpha-3(VI) chain:Bovine pancreatic trypsin inhibitor/Kunitz inhibitor domain; isoform 1","P12111",0.19816637114862,11.9340267550636,1.66887658920374,0.104451666226819,0.193587102550187,-5.11624498471496
"seq.17377.1","AKR1C3","Aldose reductase-like C3","Aldo-keto reductase family 1 member C3","P42330",-0.227905318591054,10.0596511109093,-1.66771029341123,0.104737284983314,0.194064624966412,-5.11812909659732
"seq.17729.20","UBE2S","UBE2S","Ubiquitin-conjugating enzyme E2 S","Q16763",0.14693430113595,9.6756943937284,1.6668149727615,0.104864061504763,0.194228480308583,-5.1194298805014
"seq.11836.144","DDR1","discoidin domain receptor 1","Epithelial discoidin domain-containing receptor 1","Q08345",-0.115471196108324,9.43644462812879,-1.66672694622054,0.104881699915875,0.194228480308583,-5.1195657947562
"seq.10924.258","CYB5D2","NEUFC","Neuferricin","Q8WUJ1",-0.131341328586585,7.0762089358149,-1.66553965668514,0.105119844889349,0.194617557013658,-5.12139839568233
"seq.12623.84","JARID2","JARD2","Protein Jumonji","Q92833",0.172122334603632,9.54149704510398,1.66517848837019,0.105223293888865,0.194757118243487,-5.12200326931186
"seq.17333.20","ACADM","ACADM","Medium-chain specific acyl-CoA dehydrogenase; mitochondrial","P11310",-0.45504347997847,7.86959216762845,-1.66449228567111,0.105382803659819,0.195000339892129,-5.12309467530805
"seq.13958.5","RBM46","RBM46","Probable RNA-binding protein 46","Q8TBY0",-0.113797307534082,8.791312105245,-1.66381167194323,0.105467243050077,0.195104558657554,-5.12406360067166
"seq.4184.43","EIF4EBP2","4EBP2","Eukaryotic translation initiation factor 4E-binding protein 2","Q13542",-0.168783176742197,8.82970645104647,-1.66275765358362,0.105714698667831,0.195510206304925,-5.12574148026645
"seq.21351.8","GARS1","Glycyl t-RNA synthetase","Glycyl t-RNA synthetase","P41250",-0.46438769958454,10.3894842569444,-1.66246706765491,0.105790743210229,0.195525634601597,-5.12621556451702
"seq.24255.38","EPN1","EPN1","Epsin-1","Q9Y6I3",-0.316611052511407,10.9543184625649,-1.662383648921,0.105807574280011,0.195525634601597,-5.12634404527485
"seq.24690.1","CABP2","CABP2","Calcium-binding protein 2","Q9NPB3",0.144268852505713,8.83325725824438,1.66221470183788,0.10579233361739,0.195525634601597,-5.12652948601067
"seq.3628.3","MAP2K2","MP2K2","Dual specificity mitogen-activated protein kinase kinase 2","P36507",0.275723028697671,11.5815937060123,1.66169458105904,0.105946455899165,0.195730153749815,-5.12740478017123
"seq.5354.11","KRT18","Keratin 18","Keratin; type I cytoskeletal 18","P05783",-0.136125252507206,9.5053797033609,-1.66084640138098,0.106065606308927,0.195898121420719,-5.1286317279304
"seq.12001.7","TJP1","ZO1","Tight junction protein ZO-1","Q07157",-0.274794659190132,8.99836892655066,-1.65979969634012,0.106330028732511,0.196279533862849,-5.13032113282121
"seq.5131.15","TNFRSF19","TAJ","Tumor necrosis factor receptor superfamily member 19","Q9NS68",-0.131508696950148,10.2158849265264,-1.65967401454315,0.106302957587423,0.196279533862849,-5.13043594323386
"seq.11160.56","RNF122","RN122","RING finger protein 122","Q9H9V4",0.259341889534044,11.9054002025488,1.65954297393206,0.106356974682853,0.196279533862849,-5.13067854747281
"seq.13133.73","LTBP4","LTBP4","Latent-transforming growth factor beta-binding protein 4","Q8N2S1",-0.181573648933549,14.4267245254293,-1.6580553099404,0.106631389608553,0.196733637993551,-5.13292524006376
"seq.12493.42","OTUB2","OTUB2","Ubiquitin thioesterase OTUB2","Q96DC9",-0.169250555607492,10.9896094691782,-1.65781234228932,0.106680759748009,0.196772406138073,-5.13329870659551
"seq.5204.13","PSME3","PSME3","Proteasome activator complex subunit 3","P61289",-0.113491054362859,9.5357971748284,-1.65761484306018,0.106720904818801,0.196794142582424,-5.13360224937752
"seq.7145.1","ITIH3","ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","Q06033",0.308380124521785,11.2322481664003,1.65705063558553,0.106888212146658,0.197028811617687,-5.1345466167546
"seq.11430.49","DTX1","DTX1","E3 ubiquitin-protein ligase DTX1","Q86Y01",-0.256018841630771,11.6574939748784,-1.65687735616032,0.106904953990574,0.197028811617687,-5.13478551900383
"seq.8315.5","DEFB119","DB119","Beta-defensin 119","Q8N690",-0.101457643215833,10.3567811654885,-1.65614375702463,0.107020321879992,0.197189063602035,-5.13586224657524
"seq.8081.55","PLD5","PLD5","Inactive phospholipase D5","Q8N7P1",-0.728918393505694,8.41990957789401,-1.65571446464137,0.107160390487382,0.197342343309964,-5.13659826307222
"seq.15584.9","CFHR2","FHR2","Complement factor H-related protein 2","P36980",-0.265511920914856,13.3752280013741,-1.65549688461287,0.107152202874342,0.197342343309964,-5.13685548583149
"seq.25104.10","TFCP2L1","TF2L1","Transcription factor CP2-like protein 1","Q9NZI6",0.360298720630746,10.7695858510606,1.65515288885882,0.107274954789716,0.197449194316309,-5.13746012714676
"seq.21667.57","PDE1B","PDE1B","Calcium/calmodulin-dependent 3';5'-cyclic nucleotide phosphodiesterase 1B","Q01064",-0.281041874267041,8.85932641503538,-1.65515108738193,0.107275322463249,0.197449194316309,-5.13746289152019
"seq.24720.10","ANKRD16","ANR16","Ankyrin repeat domain-containing protein 16","Q6P6B7",-0.128751103413879,8.14142087552827,-1.65416835284658,0.107423478997203,0.197669456579578,-5.13889434959938
"seq.3292.75","CD48","CD48","CD48 antigen","P09326",-0.224473160129936,13.2997610648793,-1.65293770117396,0.107675275696668,0.198080259294587,-5.14078176485243
"seq.15530.33","EPHB4","EphB4","Ephrin type-B receptor 4","P54760",-0.238918780292467,12.4809665740846,-1.65193828747131,0.107880119300586,0.198404491870333,-5.142313663175
"seq.6526.77","OBP2A","OBP2A","Odorant-binding protein 2a","Q9NY56",-0.089489380954328,10.4154360219804,-1.65150581025928,0.107968861360021,0.198515084519657,-5.14297632007712
"seq.20929.4","CTDSPL","CTDSL","CTD small phosphatase-like protein","O15194",-0.383115354404259,10.3270258909588,-1.65123685376754,0.108076668029593,0.198555467158418,-5.14346329735041
"seq.12655.30","NAPB","SNAB","Beta-soluble NSF attachment protein","Q9H115",-0.139754260111937,11.7414299417324,-1.65111325831339,0.108049463243211,0.198555467158418,-5.14357767503081
"seq.23028.49","SDCBP2","SDCB2","Syntenin-2","Q9H190",0.138438722881205,9.24973798414672,1.65109677874481,0.10805284804753,0.198555467158418,-5.14360291763185
"seq.18318.98","SH3GL3","SH3G3","Endophilin-A3","Q99963",0.534988166315747,11.0994197847445,1.65091323746095,0.108143141830585,0.198625002954587,-5.1439588545396
"seq.21391.17","CGB3","b-CF","Choriogonadotropin subunit beta 3","P0DN86",0.138329876762507,11.0428659746488,1.65007421270054,0.108263048613348,0.19879261559355,-5.14516881765436
"seq.2987.37","H1-2","Histone H1.2","Histone H1.2","P16403",0.607728613731839,9.89328206608879,1.64979009216445,0.108374108806326,0.198943899737327,-5.14567810242996
"seq.21742.43","OTUD7B","OTU7B","OTU domain-containing protein 7B","Q6GQQ9",0.466550005806937,8.12482759466317,1.64958496192447,0.108416336444234,0.198968780372002,-5.1459919975134
"seq.8819.3","IGFBP2","IGFBP-2","Insulin-like growth factor-binding protein 2","P18065",-0.421893759996186,14.1231753002478,-1.64918223663361,0.108499280133779,0.199068351361262,-5.1466081611924
"seq.24942.22","UNC13D","UN13D","Protein unc-13 homolog D","Q70J99",-0.574911995872148,10.5943688499399,-1.64802012061726,0.10873891918538,0.199441146208022,-5.14838546831577
"seq.20941.7","UBL3","UBL3","Ubiquitin-like protein 3","O95164",-0.153380145684647,11.8463604795692,-1.64766343849393,0.108759950605441,0.199441146208022,-5.14885729281139
"seq.11200.52","CD93","C1QR1","Complement component C1q receptor","Q9NPY3",-0.177206934708687,12.4177592558814,-1.64696551228299,0.108904156637288,0.199652825074277,-5.14992426529094
"seq.12774.12","HCN1","HCN1","Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1","O60741",-0.241898303087757,9.93049957561584,-1.64632659498282,0.10908892331493,0.199938731875937,-5.15097360137627
"seq.21356.6","B9D2","B9D2","B9 domain-containing protein 2","Q9BPU9",-0.191258198478547,9.51949948330558,-1.64567207132777,0.109224444246745,0.200123775483717,-5.15197327513411
"seq.19367.34","ECI1","D3D2","Enoyl-CoA delta isomerase 1; mitochondrial","P42126",-0.219624024038966,10.3724860739539,-1.6455604668088,0.109247566152517,0.200123775483717,-5.15214369853292
"seq.10970.3","ART3","NAR3","Ecto-ADP-ribosyltransferase 3","Q13508",-0.230871107823637,10.7473668991325,-1.64528036776966,0.109305139903401,0.20017639635516,-5.15257072212028
"seq.19173.5","ZFAND1","ZFAN1","AN1-type zinc finger protein 1","Q8TCF1",0.448961336949058,13.5009077821073,1.64511188927062,0.109340541980898,0.200188395990884,-5.1528285910626
"seq.21676.17","SERPINB2","PAI-2","PAI-2","P05120",0.247947175909784,12.304143925924,1.64410332146021,0.109503248456531,0.200433405708222,-5.154304188937
"seq.20106.80","DCPS","DCPS","Scavenger mRNA-decapping enzyme DcpS","Q96C86",-0.163938339603883,11.3895632902328,-1.64308575004031,0.109708679938031,0.20075646890559,-5.15584857227373
"seq.23212.8","EURL","EURL","Protein EURL homolog","Q9NYK6",-0.325105761079064,11.0872592653195,-1.64307996903438,0.109762513667471,0.200802025399046,-5.15592896780015
"seq.12350.86","ETS2","ETS2","Protein C-ets-2","P15036",-0.0795955363934926,10.9094766015881,-1.64259910829467,0.109809937604575,0.200835834749117,-5.156590827609
"seq.2939.10","ARTN","Artemin","Artemin","Q5T4W7",0.140137575826323,10.156344832569,1.64174263374868,0.109988335459718,0.201109106654805,-5.15789672177753
"seq.7198.197","FAM20B","FA20B","Glycosaminoglycan xylosylkinase","O75063",-0.115488949660364,10.5755073384556,-1.64125429974056,0.110090159221918,0.201242258914881,-5.15864104193148
"seq.4886.3","CCL7","MCP-3","C-C motif chemokine 7","P80098",-0.137183022567523,10.0575994544224,-1.63798806344419,0.110773213438551,0.202437537016093,-5.16361462256006
"seq.16809.1","NME4","NDKM","Nucleoside diphosphate kinase; mitochondrial","O00746",-0.396249790636283,11.1210469032847,-1.63788202920799,0.110848102834128,0.202521059917329,-5.16384540550496
"seq.13482.14","CNOT1","CNOT1","CCR4-NOT transcription complex subunit 1","A5YKK6",-0.374906383430524,11.8081224983984,-1.63735739116462,0.110958164145172,0.202668781522334,-5.16464324626036
"seq.11407.57","PLSCR3","PLS3","Phospholipid scramblase 3","Q9NRY6",0.439712540335488,10.7169314908696,1.63680750659688,0.111073618589401,0.202826273524173,-5.16547924807308
"seq.12531.5","ERVV-1","ERVV1","Endogenous retrovirus group V member 1 Env polyprotein","B6SEH8",0.213229162557075,10.7584524601585,1.63651785627861,0.111117887652853,0.202853728603828,-5.16589781709273
"seq.10505.12","RNF43","RNF43","E3 ubiquitin-protein ligase RNF43","Q68DV7",0.12786968356138,10.3549019755617,1.63584826904121,0.111222592895617,0.202991470831847,-5.16686838622067
"seq.8686.342","HIKESHI","HIKES","Protein Hikeshi","Q53FT3",0.0866133980882147,11.1084206455175,1.63538874937547,0.111319292775363,0.203096705348944,-5.16756665952748
"seq.9436.2","ID1","ID-1","DNA-binding protein inhibitor ID-1","P41134",-0.155425397517417,9.52319114825685,-1.63536466451277,0.11133879048096,0.203096705348944,-5.16762200996733
"seq.21132.9","SYT13","SYT13","Synaptotagmin-13","Q7L8C5",-0.126578883641592,8.72082671170577,-1.63409710352912,0.111591474136821,0.203504136408778,-5.16952851705214
"seq.23586.32","CTAG1A|CTAG1B","Cancer/testis antigen 1B","Cancer/testis antigen 1B","P78358",-0.0818759407310612,9.43825128218605,-1.6334423994342,0.111729645738401,0.203702577976555,-5.17052243285075
"seq.5748.20","ASAH1","Acid ceramidase","Acid ceramidase","Q13510",-0.360105446419963,10.0902647365794,-1.63340077071894,0.111791112432989,0.203761105640271,-5.17065327920267
"seq.5069.9","CD55","DAF","Complement decay-accelerating factor","P08174",-0.17310768326405,14.1569853075057,-1.63253466945904,0.111921450359116,0.203945100851342,-5.17189991157306
"seq.5476.66","PRKCG","PKC-G","Protein kinase C gamma type","P05129",-0.131593104565003,8.65823215033025,-1.63198458589328,0.112037815819921,0.204103545280765,-5.17273434613682
"seq.13745.10","PKD2","PKD2:CD 4","Polycystin-2:Cytoplasmic domain 4","Q13563",-0.0924634053896103,9.16905334256189,-1.631788802581,0.112079256156684,0.204125448417646,-5.17303127678751
"seq.24050.26","GSK3B","GSK-3 beta","Glycogen synthase kinase-3 beta","P49841",0.44334031795638,10.0776362006805,1.63175935408134,0.11213817380929,0.204179162441004,-5.1731429419173
"seq.12417.46","TPRKB","TPRKB","EKC/KEOPS complex subunit TPRKB","Q9Y3C4",-0.169610114585147,11.7817453646964,-1.63049568944067,0.112353279428716,0.204517157910771,-5.17499168994295
"seq.21768.9","MGAT5","MGT5A","Alpha-1;6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A","Q09328",-0.153400427688583,13.0013275428249,-1.62988942057234,0.112481943677937,0.204697667763233,-5.17591036419446
"seq.17332.3","ADPRS","ARHL2","Poly(ADP-ribose) glycohydrolase ARH3","Q9NX46",-0.415409268934983,13.0545986294236,-1.62982567028233,0.112548171289607,0.204764488877447,-5.17607318416733
"seq.14131.37","EFNB2","EFNB2:ECD","Ephrin-B2:Extracellular domain","P52799",-0.239707556911883,13.1067168552274,-1.62927351542342,0.112612777256448,0.20482832539515,-5.17684334304984
"seq.5837.49","LIFR","LIF sR","Leukemia inhibitory factor receptor","P42702",0.176051266350095,10.9668607261612,1.62903658987114,0.112663139518059,0.20485866844644,-5.17720216030185
"seq.24944.12","REPS2","REPS2","RalBP1-associated Eps domain-containing protein 2","Q8NFH8",-0.147129146691249,8.58861097554261,-1.62897781297138,0.112688505182312,0.20485866844644,-5.17730726890512
"seq.12880.1","SV2A","SV2A","Synaptic vesicle glycoprotein 2A","Q7L0J3",0.0719275950012115,10.396369620202,1.62876867782859,0.112720110798483,0.204862453858218,-5.17760785233441
"seq.12686.15","MPST","THTM","3-mercaptopyruvate sulfurtransferase","P25325",-0.0773649897102953,10.911399932848,-1.62755768644961,0.11297792328664,0.205277247888451,-5.17944091681738
"seq.22503.24","MKX","MKX","Homeobox protein Mohawk","Q8IYA7",0.107575826691845,9.71319773922562,1.62595632515047,0.113319588578617,0.205844142708646,-5.18186310075833
"seq.24307.22","KDM8","KDM8","Lysine-specific demethylase 8","Q8N371",0.241399943268783,13.2950383611853,1.62488675829055,0.113548264104126,0.206205549494511,-5.18347977505974
"seq.8980.19","CD200R1L","MO2R2","Cell surface glycoprotein CD200 receptor 2","Q6Q8B3",-0.08980374320541,9.97660424244814,-1.6244894637622,0.113633303163932,0.206305989182241,-5.184080064256
"seq.11490.42","UBL4A","UBL4A","Ubiquitin-like protein 4A","P11441",-0.358085176654969,11.5883877493722,-1.62380254898167,0.11383317185569,0.206614799766317,-5.18518152301024
"seq.14633.26","TMEM185A","T185A","Transmembrane protein 185A","Q8NFB2",0.227672354667781,10.9834434213897,1.62331861936816,0.113928301982268,0.206733391070857,-5.18590166505539
"seq.25464.1","CYP2C19","CP2CJ","Cytochrome P450 2C19","P33261",0.480311803199575,9.40185945804817,1.62300552892801,0.114004113133985,0.206816873473652,-5.18638465369395
"seq.8055.33","DGCR2","IDD","Integral membrane protein DGCR2/IDD","P98153",0.292921290557494,9.2920924210173,1.62237740377927,0.114138979402575,0.207007417165308,-5.18733247769949
"seq.3640.14","LRPAP1","RAP","alpha-2-macroglobulin receptor-associated protein","P30533",-0.296705725155244,11.8941229576578,-1.62166520488282,0.114292056150443,0.20715118033318,-5.18840678949151
"seq.18179.56","SMS","SPSY","Spermine synthase","P52788",-0.195970174095603,10.3445312987174,-1.62146634930556,0.114321177496663,0.20715118033318,-5.18869038697075
"seq.13567.1","DPYSL2","DPYL2","Dihydropyrimidinase-related protein 2","Q16555",-0.72240617588189,12.080596755292,-1.62145318332545,0.114337659702562,0.20715118033318,-5.18872653457825
"seq.3457.57","POSTN","Periostin","Periostin","Q15063",-0.22739904219932,10.895738382083,-1.6214356835552,0.114335443419347,0.20715118033318,-5.18874578663251
"seq.19134.66","POLR2K","RPAB4","DNA-directed RNA polymerases I; II; and III subunit RPABC4","P53803",0.127117966165503,11.6503381019581,1.62100133495503,0.114382173624559,0.207177734998907,-5.18934506578777
"seq.25501.128","CLNK","CLNK","Cytokine-dependent hematopoietic cell linker","Q7Z7G1",-0.216527444034677,12.6099621463181,-1.62045500292725,0.114499833189649,0.207336728210589,-5.19016883027538
"seq.8358.30","PRDX3","Peroxiredoxin-3","Thioredoxin-dependent peroxide reductase; mitochondrial","P30048",-0.47852145327208,11.4934801874039,-1.61996620785944,0.114657912950264,0.207559819280487,-5.19096801105304
"seq.13976.9","ARHGEF1","ARHG1","Rho guanine nucleotide exchange factor 1","Q92888",0.17356145390168,10.001777075627,1.61973739845072,0.114682857345639,0.207559819280487,-5.19128394989425
"seq.11690.47","ANAPC7","APC7","Anaphase-promoting complex subunit 7","Q9UJX3",0.0814001740613381,10.3300999489188,1.61869205380506,0.114880185769378,0.207862740300839,-5.19282540939611
"seq.24649.11","NTAQ1","NTAQ1","Protein N-terminal glutamine amidohydrolase","Q96HA8",-0.125106559435238,8.59008789812433,-1.61815155209995,0.114997005735135,0.208019870384802,-5.1936393956082
"seq.24459.15","COPB2","COPB2","Coatomer subunit beta'","P35606",-0.54872467881326,12.6426596249114,-1.61809007283554,0.115063032724699,0.208085062308233,-5.1937936137848
"seq.22774.20","TSEN34","SEN34","tRNA-splicing endonuclease subunit Sen34","Q9BSV6",-0.241442158518021,10.6764540130546,-1.61792543911175,0.115098638709474,0.208095219907514,-5.19404143183353
"seq.22121.43","DCAF12","DCA12","DDB1- and CUL4-associated factor 12","Q5T6F0",-0.0962075047916144,9.035348051982,-1.61753931621749,0.115129447726179,0.208096701685845,-5.19456113266735
"seq.11540.37","FOXO3","FOXO3A","Forkhead box protein O3","O43524",0.273276173334912,10.5856344408377,1.616544491265,0.115397658568948,0.208527175210919,-5.19611928519354
"seq.8428.102","NTM","NTRI","Neurotrimin","Q9P121",-0.20038582040495,12.1725479988975,-1.61482791067621,0.115717500779037,0.209050699793214,-5.19863965294357
"seq.13411.21","RNF41","RNF41","E3 ubiquitin-protein ligase NRDP1","Q9H4P4",-0.10999074166949,10.2967672219574,-1.61268964217624,0.116182989588863,0.209837002799876,-5.20185194362002
"seq.11103.24","HSPB1","HSP 27","Heat shock protein beta-1","P04792",-0.360281588198614,10.0281939581584,-1.61232672589719,0.116314896634898,0.209965938540467,-5.20245622625194
"seq.22070.5","ARHGEF16","ARHGG","Rho guanine nucleotide exchange factor 16","Q5VV41",-0.147509850989103,11.577191710109,-1.61208963216646,0.116313884275984,0.209965938540467,-5.20275267840433
"seq.10781.19","CLEC4G","CLC4G","C-type lectin domain family 4 member G","Q6UXB4",0.245124352967053,13.8112423358742,1.61170454601749,0.116397956205041,0.210061227075885,-5.20333061903524
"seq.9578.263","MANSC4","MANS4","MANSC domain-containing protein 4","A6NHS7",-0.295468620647076,9.48558338286799,-1.61151843224643,0.11649135834687,0.210120492739518,-5.20366902959228
"seq.5178.5","PDE7A","PDE7A","High affinity cAMP-specific 3';5'-cyclic phosphodiesterase 7A","Q13946",-0.0848636342005982,8.59867620959698,-1.61136542212148,0.116472034974646,0.210120492739518,-5.20383948164302
"seq.13470.43","PTH1R","PTH1R","Parathyroid hormone/parathyroid hormone-related peptide receptor","Q03431",0.21142942069433,10.6076209976048,1.60946673008668,0.116932054636924,0.210860583972354,-5.20673610402761
"seq.20964.13","RPS14","RS14","40S ribosomal protein S14","P62263",0.241996785259493,9.33431875207629,1.60878501173083,0.11708973133142,0.211090061238951,-5.20776654867884
"seq.22367.17","CSTPP1","CK049","UPF0705 protein C11orf49","Q9H6J7",-0.302346290112686,11.6387649658517,-1.60823431680001,0.117210588748829,0.211253058526786,-5.20859134747922
"seq.12514.16","METTL1","METTL1","tRNA (guanine-N(7)-)-methyltransferase","Q9UBP6",0.0826937133294301,10.8306731664197,1.60518641021134,0.117828578496829,0.212311738818357,-5.21309522445855
"seq.11375.49","FOXL2","FOXL2","Forkhead box protein L2","P58012",0.125639253392977,9.64302729490151,1.6045924674572,0.117959652828366,0.212492739090351,-5.21398331185329
"seq.23268.15","FRG1","FRG1","Protein FRG1","Q14331",-0.178579786545566,10.0334430647909,-1.60094357971281,0.118802791816183,0.213956027099012,-5.21946998146704
"seq.21827.7","RHOQ","RHOQ","Rho-related GTP-binding protein RhoQ","P17081",0.372429822517091,13.063336036123,1.59985373225555,0.119062485237456,0.214368081230594,-5.22111357353458
"seq.7012.35","VNN2","VNN2","Vascular non-inflammatory molecule 2","O95498",-0.314305475932851,11.6997285695152,-1.59920212441734,0.119207473023832,0.214573451442897,-5.22208486308659
"seq.2682.68","HSPD1","HSP 60","60 kDa heat shock protein; mitochondrial","P10809",0.345350386954266,11.6812347731922,1.59856604781967,0.119349144463559,0.21471706337377,-5.22303267581218
"seq.11557.3","SMURF1","SMUF1","E3 ubiquitin-protein ligase SMURF1","Q9HCE7",-0.100753317046387,10.4509359587238,-1.59840699733242,0.119331811421573,0.21471706337377,-5.22321539198677
"seq.21440.9","ADAM8","ADAM-8","ADAM 8","P78325",0.132610201426688,9.78082985311994,1.59721078549349,0.119598676688737,0.215088532574742,-5.22499727315298
"seq.10552.88","KLRC4","NKG2F","NKG2-F type II integral membrane protein","O43908",0.480258271517965,9.6577151687537,1.5972235197305,0.119648614460081,0.215088532574742,-5.22503210916751
"seq.16753.46","COL6A2","CO6A2","Collagen alpha-2(VI) chain","P12110",0.0734261659760094,9.99060812199041,1.59712058964574,0.119618818453372,0.215088532574742,-5.22513158295026
"seq.24947.40","NUMBL","NUMBL","Numb-like protein","Q9Y6R0",-0.198837689414804,8.81276019052458,-1.5958268995208,0.119960803202599,0.215538066655316,-5.22711057917611
"seq.5658.64","F13B","coagulation factor XIII B","Coagulation factor XIII B chain","P05160",-0.122517571302128,15.7995780456753,-1.59564720025067,0.11994823654083,0.215538066655316,-5.22732467503663
"seq.4917.62","ITGAV|ITGB5","Integrin aVb5","Integrin alpha-V: beta-5 complex","P06756|P18084",-0.207831346288012,9.71619302131761,-1.5950978133909,0.120124041726973,0.2157754919864,-5.22819499828855
"seq.18336.31","CDA","CDA","Cytidine deaminase","P32320",0.189404396767817,11.4415668043019,1.59441365105318,0.120224602234839,0.215900236777315,-5.22915944137454
"seq.3855.56","PRDX1","Peroxiredoxin-1","Peroxiredoxin-1","Q06830",-0.554765034159036,13.8882923161005,-1.59438139418912,0.120284621257064,0.215913392323683,-5.22926016449136
"seq.5903.91","HSPA8","HSP70 protein 8","Heat shock cognate 71 kDa protein","P11142",-0.383787633523305,12.8990930778712,-1.59433886307616,0.120294159781432,0.215913392323683,-5.22932338654151
"seq.3310.62","FCGR2B","FCG2B","Low affinity immunoglobulin gamma Fc region receptor II-b","P31994",-0.491519909548478,10.5768733210827,-1.59278605499944,0.12064283475436,0.216483224815233,-5.23163063215809
"seq.9369.174","LRRC4C","NGL1","Leucine-rich repeat-containing protein 4C","Q9HCJ2",-0.131998227785711,9.94335952295486,-1.59213801054273,0.120735806281967,0.216594043379155,-5.23254101619732
"seq.18226.148","COX5A","COX5A","Cytochrome c oxidase subunit 5A; mitochondrial","P20674",-0.40668366603041,10.4314961762645,-1.59186866219044,0.12084921880452,0.216741465310044,-5.23299284037368
"seq.5275.28","VAV1","VAV","Proto-oncogene vav","P15498",-0.556275708028966,11.2872312322372,-1.59159276605488,0.120911343072092,0.21679685001996,-5.23340237875207
"seq.24917.95","DNAJC1","DNJC1","DnaJ homolog subfamily C member 1","Q96KC8",-0.105699260062671,8.44555499369034,-1.59109133941103,0.120971528593733,0.216848730796154,-5.23409496927363
"seq.11098.1","PDXK","PDXK","Pyridoxal kinase","O00764",0.274236582855551,10.7120429404219,1.59105801461469,0.121031828859809,0.216900790407597,-5.23419598734908
"seq.4272.46","GPI","PHI","Glucose-6-phosphate isomerase","P06744",-0.326604486467733,14.3037500741015,-1.59069914257972,0.121108014981685,0.216981284781284,-5.23472384765716
"seq.4328.2","BOC","BOC","Brother of CDO","Q9BWV1",0.309999355016643,10.918398398719,1.58966615348677,0.121345891993646,0.21735135378005,-5.23626053720718
"seq.9778.45","TMEM52B","TM52B","Transmembrane protein 52B","Q4KMG9",-0.245343017161911,12.4865410316435,-1.58854113133738,0.121553449039828,0.217632883565853,-5.2378832714143
"seq.6024.68","CPE","CBPE","Carboxypeptidase E","P16870",0.147038801126024,10.0747900887809,1.588460013834,0.121565795748847,0.217632883565853,-5.23799773422327
"seq.16317.20","DSG3","Desmoglein-3","Desmoglein-3","P32926",-0.466344373544702,12.99651460439,-1.58834473515083,0.121644676535727,0.217703858051439,-5.23821916867025
"seq.21521.17","TPH1","TPH1","Tryptophan 5-hydroxylase 1","P17752",-0.22397403529172,12.308671114711,-1.58800769552562,0.121668188719337,0.217703858051439,-5.2386680525925
"seq.4545.53","DNAJC19","DnaJ homolog","Mitochondrial import inner membrane translocase subunit TIM14","Q96DA6",-0.266995723245932,9.71860027139026,-1.58765471034751,0.121800936178803,0.217885201377859,-5.23924138265399
"seq.20187.10","ITGAV|ITGB3","Integrin aVb3","Integrin alpha V beta 3","P06756|P05106",-0.280525326787892,12.3638048295456,-1.5864947510224,0.122048353522667,0.218271527086028,-5.2409441334813
"seq.24950.21","SARG","SARG","Specifically androgen-regulated gene protein","Q9BW04",-0.142072437500534,9.68694425544503,-1.58551446633307,0.122235529823352,0.218549946262365,-5.24236155967471
"seq.5715.4","ABHD14A","ABHEA","Protein ABHD14A","Q9BUJ0",-0.486198364911584,13.6563810238937,-1.58521689739619,0.122354305445169,0.218705957105623,-5.24284975392849
"seq.15614.168","LILRA2","LIRA2","Leukocyte immunoglobulin-like receptor subfamily A member 2","Q8N149",-0.29994635286161,13.3873178013973,-1.58419013791378,0.122566283366545,0.219028441998573,-5.24434792950995
"seq.7999.23","ENTPD1","CD39","Ectonucleoside triphosphate diphosphohydrolase 1","P49961",-0.164466351109102,10.5934764159674,-1.58249798526438,0.122921108704822,0.219605966349835,-5.24682009817191
"seq.3810.50","FGR","FGR","Tyrosine-protein kinase Fgr","P09769",0.393058082534855,8.7867035458468,1.5818688484162,0.123117638359516,0.219900461409699,-5.24779768750383
"seq.17742.2","RRAS","RRAS","Ras-related protein R-Ras","P10301",-0.296833742153268,10.0088507767247,-1.58135500925918,0.123235133674522,0.220053677963846,-5.24855627437908
"seq.24496.26","RILPL1","RIPL1","RILP-like protein 1","Q5EBL4",-0.302623639898478,9.77125996994515,-1.58050216658741,0.123430348107788,0.220263328860694,-5.2498148700179
"seq.25906.5","EEF1A1","EF-1-alpha-1","Elongation factor 1-alpha 1","P68104",-0.106266952398741,10.9489762980667,-1.58046446057432,0.123386189532106,0.220263328860694,-5.24982271880294
"seq.24427.33","INPP4B","INP4B","Type II inositol-3;4-bisphosphate 4-phosphatase","O15327",0.270926920230705,10.9027072807183,1.58042610201596,0.12344777142805,0.220263328860694,-5.24992709521138
